beta_lookback,n_buckets,tc_bps,vol_window,long_short_style,total_return,cagr,vol,sharpe,sortino,calmar,max_dd,beta_mean_abs,avg_positions,avg_gross,total_costs,elapsed_s,long_buckets,short_buckets,combo_key
126,5,15,90,extreme_only,0.4486027514158279,0.0149655096737129,0.0574402273848637,-0.0451498208149259,-0.0277886767263058,0.0726477179069187,-0.2060010982435504,0.0679067678525433,185.3839669158581,0.9968188325115316,126295.42086900398,45.92823934555054,[1],[5],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 90}"
126,5,15,90,extreme_plus_one,0.2140785423178126,0.0078057674975857,0.0400995903000377,-0.2432233865021098,-0.3361738406407316,0.0443675320036743,-0.1759342281409596,0.0481801521069788,369.76316208048354,0.9968188325115316,78668.00773741421,79.87222528457642,"[1, 2]","[4, 5]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 90}"
126,5,15,126,extreme_only,0.4486027514158279,0.0149655096737129,0.0574402273848637,-0.0451498208149259,-0.0277886767263058,0.0726477179069187,-0.2060010982435504,0.0679067678525433,185.3839669158581,0.9968188325115316,126295.42086900398,46.3733229637146,[1],[5],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 126}"
126,5,15,126,extreme_plus_one,0.2140785423178126,0.0078057674975857,0.0400995903000377,-0.2432233865021098,-0.3361738406407316,0.0443675320036743,-0.1759342281409596,0.0481801521069788,369.76316208048354,0.9968188325115316,78668.00773741421,78.84137034416199,"[1, 2]","[4, 5]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 5, ""tc_bps"": 15, ""vol_window"": 126}"
126,7,5,40,extreme_only,0.7053525078577263,0.0216255365143351,0.065205745488413,0.0623658365710995,0.1377931097346813,0.0962776546497443,-0.2246163618443796,0.0743896259027495,132.72975982185463,0.9968188325115316,53878.309161217694,37.00640654563904,[1],[7],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 40}"
126,7,5,40,extreme_plus_one,0.32166393294708,0.0112414425811415,0.04858251058218,-0.1300361589152575,-0.1610230118131377,0.0552334239128804,-0.203526085923492,0.0578905759218087,264.457929059965,0.9968188325115316,33263.88891310342,64.57423496246338,"[1, 2]","[6, 7]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 40}"
126,7,5,60,extreme_only,0.7053525078577263,0.0216255365143351,0.065205745488413,0.0623658365710995,0.1377931097346813,0.0962776546497443,-0.2246163618443796,0.0743896259027495,132.72975982185463,0.9968188325115316,53878.309161217694,38.8416600227356,[1],[7],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 60}"
126,7,5,60,extreme_plus_one,0.32166393294708,0.0112414425811415,0.04858251058218,-0.1300361589152575,-0.1610230118131377,0.0552334239128804,-0.203526085923492,0.0578905759218087,264.457929059965,0.9968188325115316,33263.88891310342,59.72703266143799,"[1, 2]","[6, 7]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 60}"
126,7,5,90,extreme_only,0.7053525078577263,0.0216255365143351,0.065205745488413,0.0623658365710995,0.1377931097346813,0.0962776546497443,-0.2246163618443796,0.0743896259027495,132.72975982185463,0.9968188325115316,53878.309161217694,37.81516146659851,[1],[7],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 90}"
126,7,5,90,extreme_plus_one,0.32166393294708,0.0112414425811415,0.04858251058218,-0.1300361589152575,-0.1610230118131377,0.0552334239128804,-0.203526085923492,0.0578905759218087,264.457929059965,0.9968188325115316,33263.88891310342,59.68004584312439,"[1, 2]","[6, 7]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 90}"
126,7,5,126,extreme_only,0.7053525078577263,0.0216255365143351,0.065205745488413,0.0623658365710995,0.1377931097346813,0.0962776546497443,-0.2246163618443796,0.0743896259027495,132.72975982185463,0.9968188325115316,53878.309161217694,38.01703405380249,[1],[7],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 126}"
126,7,5,126,extreme_plus_one,0.32166393294708,0.0112414425811415,0.04858251058218,-0.1300361589152575,-0.1610230118131377,0.0552334239128804,-0.203526085923492,0.0578905759218087,264.457929059965,0.9968188325115316,33263.88891310342,60.4763605594635,"[1, 2]","[6, 7]","{""beta_lookback"": 126, ""long_short_style"": ""extreme_plus_one"", ""n_buckets"": 7, ""tc_bps"": 5, ""vol_window"": 126}"
126,7,10,40,extreme_only,0.6476346907152477,0.0202165719464375,0.0652272979723765,0.0407443874166756,0.1059178929027279,0.0882345598191423,-0.2291230554997521,0.0744009251769904,132.72975982185463,0.9968188325115316,105810.88557932797,38.399444341659546,[1],[7],"{""beta_lookback"": 126, ""long_short_style"": ""extreme_only"", ""n_buckets"": 7, ""tc_bps"": 10, ""vol_window"": 40}"
