Date,rate_pct
2011-07-12,0.0203
2011-07-13,-0.0051
2011-07-14,0.0051
2011-07-15,0.0051
2011-07-18,0.0051
2011-07-19,0.0152
2011-07-20,0.0152
2011-07-21,0.0355
2011-07-22,0.0304
2011-07-25,0.0304
2011-07-26,0.0661
2011-07-27,0.0763
2011-07-28,0.0712
2011-07-29,0.0915
2011-08-01,0.0712
2011-08-02,0.0559
2011-08-03,0.0102
2011-08-04,0.0051
2011-08-05,0.0051
2011-08-08,0.0203
2011-08-09,0.0254
2011-08-10,0.0102
2011-08-11,0.0102
2011-08-12,0.0102
2011-08-15,0.0
2011-08-16,0.0051
2011-08-17,0.0051
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,-0.0051
2011-08-23,0.0051
2011-08-24,-0.0102
2011-08-25,-0.0051
2011-08-26,-0.0051
2011-08-29,0.0
2011-08-30,0.0051
2011-08-31,0.0102
2011-09-01,0.0102
2011-09-02,0.0153
2011-09-05,0.0153
2011-09-06,0.0153
2011-09-07,0.0153
2011-09-08,0.0102
2011-09-09,0.0051
2011-09-12,0.0051
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0051
2011-09-21,0.0051
2011-09-22,0.0
2011-09-23,-0.0051
2011-09-26,0.0
2011-09-27,0.0102
2011-09-28,0.0051
2011-09-29,0.0102
2011-09-30,0.0203
2011-10-03,-0.0051
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0051
2011-10-10,0.0051
2011-10-11,0.0
2011-10-12,0.0152
2011-10-13,0.0152
2011-10-14,0.0101
2011-10-17,0.0203
2011-10-18,0.0153
2011-10-19,0.0203
2011-10-20,0.0153
2011-10-21,0.0153
2011-10-24,0.0051
2011-10-25,0.0051
2011-10-26,0.0102
2011-10-27,0.0102
2011-10-28,0.0
2011-10-31,-0.0152
2011-11-01,-0.0102
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,-0.0051
2011-11-07,0.0
2011-11-08,0.0051
2011-11-09,0.0051
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0051
2011-11-15,0.0051
2011-11-16,0.0051
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0051
2011-11-22,0.0153
2011-11-23,0.0153
2011-11-24,0.0153
2011-11-25,0.0153
2011-11-28,0.0102
2011-11-29,0.0102
2011-11-30,0.0
2011-12-01,-0.0051
2011-12-02,-0.0051
2011-12-05,-0.0051
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0051
2011-12-14,-0.0051
2011-12-15,-0.0051
2011-12-16,-0.0051
2011-12-19,-0.0051
2011-12-20,0.0051
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,-0.0051
2011-12-26,-0.0051
2011-12-27,0.0051
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0102
2012-01-02,0.0102
2012-01-03,0.0051
2012-01-04,0.0102
2012-01-05,0.0102
2012-01-06,0.0051
2012-01-09,0.0051
2012-01-10,0.0102
2012-01-11,0.0153
2012-01-12,0.0254
2012-01-13,0.0203
2012-01-16,0.0203
2012-01-17,0.0203
2012-01-18,0.0203
2012-01-19,0.0407
2012-01-20,0.0407
2012-01-23,0.0356
2012-01-24,0.0356
2012-01-25,0.0356
2012-01-26,0.0458
2012-01-27,0.0508
2012-01-30,0.0458
2012-01-31,0.0508
2012-02-01,0.0559
2012-02-02,0.0763
2012-02-03,0.0712
2012-02-06,0.0661
2012-02-07,0.0813
2012-02-08,0.0763
2012-02-09,0.0864
2012-02-10,0.0813
2012-02-13,0.0966
2012-02-14,0.1068
2012-02-15,0.1068
2012-02-16,0.0966
2012-02-17,0.0763
2012-02-20,0.0763
2012-02-21,0.061
2012-02-22,0.0813
2012-02-23,0.0864
2012-02-24,0.0915
2012-02-27,0.1017
2012-02-28,0.0915
2012-02-29,0.0763
2012-03-01,0.0712
2012-03-02,0.061
2012-03-05,0.061
2012-03-06,0.0712
2012-03-07,0.0763
2012-03-08,0.0763
2012-03-09,0.0813
2012-03-12,0.0763
2012-03-13,0.0813
2012-03-14,0.0813
2012-03-15,0.0813
2012-03-16,0.0813
2012-03-19,0.0763
2012-03-20,0.0915
2012-03-21,0.0864
2012-03-22,0.0712
2012-03-23,0.0712
2012-03-26,0.0712
2012-03-27,0.0813
2012-03-28,0.0763
2012-03-29,0.061
2012-03-30,0.0661
2012-04-02,0.061
2012-04-03,0.0712
2012-04-04,0.0712
2012-04-05,0.0661
2012-04-06,0.0712
2012-04-09,0.0763
2012-04-10,0.0813
2012-04-11,0.0813
2012-04-12,0.0813
2012-04-13,0.0813
2012-04-16,0.0763
2012-04-17,0.0763
2012-04-18,0.0661
2012-04-19,0.0661
2012-04-20,0.0661
2012-04-23,0.0712
2012-04-24,0.0813
2012-04-25,0.0864
2012-04-26,0.0864
2012-04-27,0.0864
2012-04-30,0.0915
2012-05-01,0.0864
2012-05-02,0.0763
2012-05-03,0.0763
2012-05-04,0.0712
2012-05-07,0.0763
2012-05-08,0.0915
2012-05-09,0.0864
2012-05-10,0.0915
2012-05-11,0.0915
2012-05-14,0.0864
2012-05-15,0.0915
2012-05-16,0.0915
2012-05-17,0.0915
2012-05-18,0.0763
2012-05-21,0.0661
2012-05-22,0.0814
2012-05-23,0.0813
2012-05-24,0.0915
2012-05-25,0.0813
2012-05-28,0.0813
2012-05-29,0.0763
2012-05-30,0.0659
2012-05-31,0.0659
2012-06-01,0.0659
2012-06-04,0.0659
2012-06-05,0.0761
2012-06-06,0.0811
2012-06-07,0.0761
2012-06-08,0.0761
2012-06-11,0.0761
2012-06-12,0.0862
2012-06-13,0.0913
2012-06-14,0.0963
2012-06-15,0.0862
2012-06-18,0.0761
2012-06-19,0.0864
2012-06-20,0.0813
2012-06-21,0.0763
2012-06-22,0.0763
2012-06-25,0.0763
2012-06-26,0.0862
2012-06-27,0.0862
2012-06-28,0.0811
2012-06-29,0.0811
2012-07-02,0.071
2012-07-03,0.0811
2012-07-04,0.0811
2012-07-05,0.071
2012-07-06,0.071
2012-07-09,0.071
2012-07-10,0.0862
2012-07-11,0.0913
2012-07-12,0.0963
2012-07-13,0.0811
2012-07-16,0.0862
2012-07-17,0.0915
2012-07-18,0.0864
2012-07-19,0.0763
2012-07-20,0.0864
2012-07-23,0.0915
2012-07-24,0.0963
2012-07-25,0.0963
2012-07-26,0.1014
2012-07-27,0.1014
2012-07-30,0.0963
2012-07-31,0.0963
2012-08-01,0.0913
2012-08-02,0.0862
2012-08-03,0.0761
2012-08-06,0.0761
2012-08-07,0.0963
2012-08-08,0.1065
2012-08-09,0.1116
2012-08-10,0.1014
2012-08-13,0.0963
2012-08-14,0.1068
2012-08-15,0.0813
2012-08-16,0.0813
2012-08-17,0.0661
2012-08-20,0.0864
2012-08-21,0.1014
2012-08-22,0.1014
2012-08-23,0.0963
2012-08-24,0.0913
2012-08-27,0.0913
2012-08-28,0.0963
2012-08-29,0.0963
2012-08-30,0.0963
2012-08-31,0.071
2012-09-03,0.071
2012-09-04,0.0862
2012-09-05,0.1014
2012-09-06,0.1014
2012-09-07,0.1014
2012-09-10,0.1014
2012-09-11,0.0966
2012-09-12,0.1017
2012-09-13,0.0966
2012-09-14,0.0966
2012-09-17,0.0915
2012-09-18,0.0963
2012-09-19,0.1065
2012-09-20,0.1065
2012-09-21,0.1014
2012-09-24,0.0963
2012-09-25,0.1065
2012-09-26,0.1014
2012-09-27,0.0862
2012-09-28,0.0913
2012-10-01,0.0811
2012-10-02,0.0862
2012-10-03,0.0862
2012-10-04,0.1014
2012-10-05,0.0963
2012-10-08,0.0963
2012-10-09,0.0963
2012-10-10,0.0966
2012-10-11,0.0966
2012-10-12,0.0966
2012-10-15,0.0915
2012-10-16,0.0862
2012-10-17,0.1065
2012-10-18,0.0963
2012-10-19,0.0913
2012-10-22,0.0913
2012-10-23,0.1014
2012-10-24,0.1065
2012-10-25,0.1116
2012-10-26,0.1116
2012-10-29,0.1116
2012-10-30,0.112
2012-10-31,0.1065
2012-11-01,0.0913
2012-11-02,0.0913
2012-11-05,0.0862
2012-11-06,0.0915
2012-11-07,0.0966
2012-11-08,0.0864
2012-11-09,0.0915
2012-11-12,0.0915
2012-11-13,0.0864
2012-11-14,0.1014
2012-11-15,0.0761
2012-11-16,0.0761
2012-11-19,0.0761
2012-11-20,0.071
2012-11-21,0.0913
2012-11-22,0.0913
2012-11-23,0.0862
2012-11-26,0.0913
2012-11-27,0.0811
2012-11-28,0.0913
2012-11-29,0.0811
2012-11-30,0.0761
2012-12-03,0.0761
2012-12-04,0.0963
2012-12-05,0.0913
2012-12-06,0.0913
2012-12-07,0.0811
2012-12-10,0.0761
2012-12-11,0.0659
2012-12-12,0.0608
2012-12-13,0.0507
2012-12-14,0.0253
2012-12-17,0.0203
2012-12-18,0.0507
2012-12-19,0.0507
2012-12-20,0.0507
2012-12-21,0.0558
2012-12-24,0.0507
2012-12-25,0.0507
2012-12-26,0.0558
2012-12-27,0.0659
2012-12-28,0.03
2012-12-31,0.0406
2013-01-01,0.0406
2013-01-02,0.0558
2013-01-03,0.0659
2013-01-04,0.0659
2013-01-07,0.0608
2013-01-08,0.0507
2013-01-09,0.0558
2013-01-10,0.0608
2013-01-11,0.0659
2013-01-14,0.0659
2013-01-15,0.0761
2013-01-16,0.071
2013-01-17,0.071
2013-01-18,0.071
2013-01-21,0.071
2013-01-22,0.0608
2013-01-23,0.071
2013-01-24,0.0761
2013-01-25,0.071
2013-01-28,0.0608
2013-01-29,0.0659
2013-01-30,0.0608
2013-01-31,0.071
2013-02-01,0.0659
2013-02-04,0.0558
2013-02-05,0.071
2013-02-06,0.0659
2013-02-07,0.0659
2013-02-08,0.0659
2013-02-11,0.0659
2013-02-12,0.0811
2013-02-13,0.0913
2013-02-14,0.0963
2013-02-15,0.0963
2013-02-18,0.0963
2013-02-19,0.1065
2013-02-20,0.1166
2013-02-21,0.1217
2013-02-22,0.1217
2013-02-25,0.1166
2013-02-26,0.1116
2013-02-27,0.1014
2013-02-28,0.1014
2013-03-01,0.1014
2013-03-04,0.0862
2013-03-05,0.0963
2013-03-06,0.0963
2013-03-07,0.0963
2013-03-08,0.0862
2013-03-11,0.0913
2013-03-12,0.0913
2013-03-13,0.0862
2013-03-14,0.0913
2013-03-15,0.0811
2013-03-18,0.071
2013-03-19,0.0507
2013-03-20,0.0659
2013-03-21,0.0659
2013-03-22,0.0659
2013-03-25,0.0608
2013-03-26,0.071
2013-03-27,0.0862
2013-03-28,0.071
2013-03-29,0.071
2013-04-01,0.0456
2013-04-02,0.0862
2013-04-03,0.0558
2013-04-04,0.0608
2013-04-05,0.0608
2013-04-08,0.0558
2013-04-09,0.0608
2013-04-10,0.0659
2013-04-11,0.0608
2013-04-12,0.0608
2013-04-15,0.0558
2013-04-16,0.0507
2013-04-17,0.0507
2013-04-18,0.0507
2013-04-19,0.0456
2013-04-22,0.0456
2013-04-23,0.0456
2013-04-24,0.0507
2013-04-25,0.0507
2013-04-26,0.0507
2013-04-29,0.0507
2013-04-30,0.0456
2013-05-01,0.0507
2013-05-02,0.0355
2013-05-03,0.0456
2013-05-06,0.0304
2013-05-07,0.0253
2013-05-08,0.0406
2013-05-09,0.0355
2013-05-10,0.0355
2013-05-13,0.0355
2013-05-14,0.0355
2013-05-15,0.0355
2013-05-16,0.0253
2013-05-17,0.0304
2013-05-20,0.0304
2013-05-21,0.0355
2013-05-22,0.0355
2013-05-23,0.0406
2013-05-24,0.0355
2013-05-27,0.0355
2013-05-28,0.0406
2013-05-29,0.0355
2013-05-30,0.0253
2013-05-31,0.0253
2013-06-03,0.0253
2013-06-04,0.0406
2013-06-05,0.0355
2013-06-06,0.0456
2013-06-07,0.0406
2013-06-10,0.0406
2013-06-11,0.0406
2013-06-12,0.0456
2013-06-13,0.0406
2013-06-14,0.0406
2013-06-17,0.0406
2013-06-18,0.0456
2013-06-19,0.0406
2013-06-20,0.0406
2013-06-21,0.0406
2013-06-24,0.0406
2013-06-25,0.0558
2013-06-26,0.0558
2013-06-27,0.0456
2013-06-28,0.0304
2013-07-01,0.0101
2013-07-02,0.0203
2013-07-03,0.0406
2013-07-04,0.0406
2013-07-05,0.0355
2013-07-08,0.0304
2013-07-09,0.0355
2013-07-10,0.0304
2013-07-11,0.0304
2013-07-12,0.0304
2013-07-15,0.0203
2013-07-16,0.0253
2013-07-17,0.0253
2013-07-18,0.0253
2013-07-19,0.0203
2013-07-22,0.0101
2013-07-23,0.0152
2013-07-24,0.0203
2013-07-25,0.0152
2013-07-26,0.0152
2013-07-29,0.0152
2013-07-30,0.0355
2013-07-31,0.0355
2013-08-01,0.0355
2013-08-02,0.0304
2013-08-05,0.0355
2013-08-06,0.0355
2013-08-07,0.0406
2013-08-08,0.0456
2013-08-09,0.0507
2013-08-12,0.0507
2013-08-13,0.0456
2013-08-14,0.0456
2013-08-15,0.0456
2013-08-16,0.0355
2013-08-19,0.0355
2013-08-20,0.0355
2013-08-21,0.0304
2013-08-22,0.0203
2013-08-23,0.0253
2013-08-26,0.0051
2013-08-27,0.0608
2013-08-28,0.0253
2013-08-29,0.0203
2013-08-30,0.0203
2013-09-02,0.0203
2013-09-03,0.0152
2013-09-04,0.0152
2013-09-05,0.0203
2013-09-06,0.0152
2013-09-09,0.0101
2013-09-10,0.0152
2013-09-11,0.0152
2013-09-12,0.0152
2013-09-13,0.0101
2013-09-16,0.0051
2013-09-17,0.0051
2013-09-18,0.0051
2013-09-19,0.0
2013-09-20,0.0101
2013-09-23,0.0051
2013-09-24,0.0203
2013-09-25,0.0152
2013-09-26,0.0
2013-09-27,0.0101
2013-09-30,0.0051
2013-10-01,0.0152
2013-10-02,0.0051
2013-10-03,0.0203
2013-10-04,0.0203
2013-10-07,0.0203
2013-10-08,0.0456
2013-10-09,0.0406
2013-10-10,0.0456
2013-10-11,0.0558
2013-10-14,0.0558
2013-10-15,0.1014
2013-10-16,0.0862
2013-10-17,0.0406
2013-10-18,0.0203
2013-10-21,0.0253
2013-10-22,0.0253
2013-10-23,0.0304
2013-10-24,0.0304
2013-10-25,0.0304
2013-10-28,0.0152
2013-10-29,0.0355
2013-10-30,0.0304
2013-10-31,0.0355
2013-11-01,0.0355
2013-11-04,0.0355
2013-11-05,0.0456
2013-11-06,0.0456
2013-11-07,0.0558
2013-11-08,0.0507
2013-11-11,0.0507
2013-11-12,0.0558
2013-11-13,0.071
2013-11-14,0.071
2013-11-15,0.0659
2013-11-18,0.0659
2013-11-19,0.0761
2013-11-20,0.0761
2013-11-21,0.071
2013-11-22,0.071
2013-11-25,0.0608
2013-11-26,0.0659
2013-11-27,0.0608
2013-11-28,0.0608
2013-11-29,0.0558
2013-12-02,0.0507
2013-12-03,0.0355
2013-12-04,0.0456
2013-12-05,0.0558
2013-12-06,0.0558
2013-12-09,0.0507
2013-12-10,0.0659
2013-12-11,0.0659
2013-12-12,0.0659
2013-12-13,0.0608
2013-12-16,0.0608
2013-12-17,0.0608
2013-12-18,0.0608
2013-12-19,0.0659
2013-12-20,0.0558
2013-12-23,0.0608
2013-12-24,0.0659
2013-12-25,0.0659
2013-12-26,0.0608
2013-12-27,0.0608
2013-12-30,0.0608
2013-12-31,0.0659
2014-01-01,0.0659
2014-01-02,0.0608
2014-01-03,0.0659
2014-01-06,0.0456
2014-01-07,0.0355
2014-01-08,0.0304
2014-01-09,0.0355
2014-01-10,0.0355
2014-01-13,0.0253
2014-01-14,0.0304
2014-01-15,0.0355
2014-01-16,0.0304
2014-01-17,0.0304
2014-01-20,0.0304
2014-01-21,0.0355
2014-01-22,0.0304
2014-01-23,0.0355
2014-01-24,0.0456
2014-01-27,0.0507
2014-01-28,0.0456
2014-01-29,0.0406
2014-01-30,0.0152
2014-01-31,0.0203
2014-02-03,0.0253
2014-02-04,0.0507
2014-02-05,0.0558
2014-02-06,0.0659
2014-02-07,0.0811
2014-02-10,0.0558
2014-02-11,0.0456
2014-02-12,0.0456
2014-02-13,0.0203
2014-02-14,0.0101
2014-02-17,0.0101
2014-02-18,0.0152
2014-02-19,0.0456
2014-02-20,0.0456
2014-02-21,0.0355
2014-02-24,0.0355
2014-02-25,0.0406
2014-02-26,0.0406
2014-02-27,0.0355
2014-02-28,0.0456
2014-03-03,0.0456
2014-03-04,0.0456
2014-03-05,0.0507
2014-03-06,0.0456
2014-03-07,0.0456
2014-03-10,0.0355
2014-03-11,0.0406
2014-03-12,0.0406
2014-03-13,0.0406
2014-03-14,0.0456
2014-03-17,0.0456
2014-03-18,0.0456
2014-03-19,0.0507
2014-03-20,0.0507
2014-03-21,0.0456
2014-03-24,0.0456
2014-03-25,0.0456
2014-03-26,0.0406
2014-03-27,0.0304
2014-03-28,0.0355
2014-03-31,0.0304
2014-04-01,0.0355
2014-04-02,0.0152
2014-04-03,0.0152
2014-04-04,0.0203
2014-04-07,0.0203
2014-04-08,0.0253
2014-04-09,0.0304
2014-04-10,0.0304
2014-04-11,0.0355
2014-04-14,0.0304
2014-04-15,0.0304
2014-04-16,0.0253
2014-04-17,0.0203
2014-04-18,0.0203
2014-04-21,0.0253
2014-04-22,0.0253
2014-04-23,0.0152
2014-04-24,0.0051
2014-04-25,0.0101
2014-04-28,0.0051
2014-04-29,0.0101
2014-04-30,0.0253
2014-05-01,0.0203
2014-05-02,0.0152
2014-05-05,0.0152
2014-05-06,0.0203
2014-05-07,0.0253
2014-05-08,0.0253
2014-05-09,0.0203
2014-05-12,0.0203
2014-05-13,0.0203
2014-05-14,0.0203
2014-05-15,0.0203
2014-05-16,0.0152
2014-05-19,0.0203
2014-05-20,0.0253
2014-05-21,0.0304
2014-05-22,0.0304
2014-05-23,0.0304
2014-05-26,0.0304
2014-05-27,0.0253
2014-05-28,0.0304
2014-05-29,0.0304
2014-05-30,0.0304
2014-06-02,0.0253
2014-06-03,0.0304
2014-06-04,0.0304
2014-06-05,0.0304
2014-06-06,0.0304
2014-06-09,0.0304
2014-06-10,0.0304
2014-06-11,0.0355
2014-06-12,0.0355
2014-06-13,0.0304
2014-06-16,0.0253
2014-06-17,0.0304
2014-06-18,0.0152
2014-06-19,0.0101
2014-06-20,0.0101
2014-06-23,0.0051
2014-06-24,0.0203
2014-06-25,0.0203
2014-06-26,0.0253
2014-06-27,0.0203
2014-06-30,0.0203
2014-07-01,0.0203
2014-07-02,0.0152
2014-07-03,0.0051
2014-07-04,0.0051
2014-07-07,0.0101
2014-07-08,0.0203
2014-07-09,0.0203
2014-07-10,0.0152
2014-07-11,0.0152
2014-07-14,0.0152
2014-07-15,0.0152
2014-07-16,0.0152
2014-07-17,0.0101
2014-07-18,0.0101
2014-07-21,0.0152
2014-07-22,0.0203
2014-07-23,0.0203
2014-07-24,0.0203
2014-07-25,0.0253
2014-07-28,0.0253
2014-07-29,0.0152
2014-07-30,0.0304
2014-07-31,0.0203
2014-08-01,0.0203
2014-08-04,0.0152
2014-08-05,0.0203
2014-08-06,0.0203
2014-08-07,0.0203
2014-08-08,0.0203
2014-08-11,0.0253
2014-08-12,0.0253
2014-08-13,0.0304
2014-08-14,0.0253
2014-08-15,0.0253
2014-08-18,0.0253
2014-08-19,0.0253
2014-08-20,0.0203
2014-08-21,0.0101
2014-08-22,0.0152
2014-08-25,0.0152
2014-08-26,0.0203
2014-08-27,0.0253
2014-08-28,0.0253
2014-08-29,0.0203
2014-09-01,0.0203
2014-09-02,0.0152
2014-09-03,0.0203
2014-09-04,0.0203
2014-09-05,0.0253
2014-09-08,0.0203
2014-09-09,0.0101
2014-09-10,0.0152
2014-09-11,0.0101
2014-09-12,0.0101
2014-09-15,0.0101
2014-09-16,0.0101
2014-09-17,0.0152
2014-09-18,0.0051
2014-09-19,0.0101
2014-09-22,0.0
2014-09-23,0.0101
2014-09-24,0.0101
2014-09-25,0.0051
2014-09-26,0.0101
2014-09-29,0.0051
2014-09-30,0.0152
2014-10-01,0.0101
2014-10-02,0.0101
2014-10-03,0.0051
2014-10-06,0.0051
2014-10-07,0.0051
2014-10-08,0.0
2014-10-09,0.0051
2014-10-10,0.0051
2014-10-13,0.0051
2014-10-14,0.0051
2014-10-15,0.0152
2014-10-16,0.0253
2014-10-17,0.0203
2014-10-20,0.0203
2014-10-21,0.0101
2014-10-22,0.0152
2014-10-23,0.0051
2014-10-24,0.0051
2014-10-27,0.0051
2014-10-28,0.0101
2014-10-29,0.0101
2014-10-30,0.0051
2014-10-31,0.0051
2014-11-03,0.0051
2014-11-04,0.0203
2014-11-05,0.0203
2014-11-06,0.0203
2014-11-07,0.0203
2014-11-10,0.0203
2014-11-11,0.0152
2014-11-12,0.0101
2014-11-13,0.0051
2014-11-14,0.0051
2014-11-17,0.0051
2014-11-18,0.0101
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0051
2014-11-24,0.0051
2014-11-25,0.0203
2014-11-26,0.0051
2014-11-27,0.0051
2014-11-28,0.0101
2014-12-01,0.0101
2014-12-02,0.0101
2014-12-03,0.0051
2014-12-04,0.0152
2014-12-05,0.0101
2014-12-08,0.0051
2014-12-09,0.0253
2014-12-10,0.0253
2014-12-11,0.0203
2014-12-12,0.0152
2014-12-15,0.0051
2014-12-16,0.0304
2014-12-17,0.0203
2014-12-18,0.0355
2014-12-19,0.0253
2014-12-22,0.0203
2014-12-23,0.0101
2014-12-24,0.0
2014-12-25,0.001
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0051
2014-12-31,0.0355
2015-01-01,0.0355
2015-01-02,0.0152
2015-01-05,0.0101
2015-01-06,0.0253
2015-01-07,0.0203
2015-01-08,0.0152
2015-01-09,0.0152
2015-01-12,0.0152
2015-01-13,0.0253
2015-01-14,0.0253
2015-01-15,0.0253
2015-01-16,0.0152
2015-01-19,0.0152
2015-01-20,0.0051
2015-01-21,0.0203
2015-01-22,0.0152
2015-01-23,0.0152
2015-01-26,0.0051
2015-01-27,0.0152
2015-01-28,0.0152
2015-01-29,0.0051
2015-01-30,0.0
2015-02-02,0.0051
2015-02-03,0.0152
2015-02-04,0.0051
2015-02-05,0.0051
2015-02-06,0.0152
2015-02-09,0.0051
2015-02-10,0.0051
2015-02-11,0.0051
2015-02-12,0.0101
2015-02-13,0.0051
2015-02-16,0.0051
2015-02-17,0.0051
2015-02-18,0.0152
2015-02-19,0.0152
2015-02-20,0.0152
2015-02-23,0.0152
2015-02-24,0.0152
2015-02-25,0.0152
2015-02-26,0.0152
2015-02-27,0.0101
2015-03-02,0.0101
2015-03-03,0.0101
2015-03-04,0.0051
2015-03-05,0.0051
2015-03-06,0.0051
2015-03-09,0.0051
2015-03-10,0.0101
2015-03-11,0.0152
2015-03-12,0.0203
2015-03-13,0.0203
2015-03-16,0.0304
2015-03-17,0.0456
2015-03-18,0.0253
2015-03-19,0.0051
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,0.0152
2015-03-25,0.0253
2015-03-26,0.0253
2015-03-27,0.0355
2015-03-30,0.0152
2015-03-31,0.0203
2015-04-01,0.0152
2015-04-02,0.0101
2015-04-03,0.0101
2015-04-06,0.0051
2015-04-07,0.0152
2015-04-08,0.0203
2015-04-09,0.0203
2015-04-10,0.0152
2015-04-13,0.0101
2015-04-14,0.0152
2015-04-15,0.0101
2015-04-16,0.0152
2015-04-17,0.0152
2015-04-20,0.0101
2015-04-21,0.0203
2015-04-22,0.0203
2015-04-23,0.0203
2015-04-24,0.0152
2015-04-27,0.0101
2015-04-28,0.0101
2015-04-29,-0.0051
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0051
2015-05-06,0.0051
2015-05-07,0.0051
2015-05-08,0.0051
2015-05-11,0.0051
2015-05-12,0.0101
2015-05-13,0.0152
2015-05-14,0.0101
2015-05-15,0.0101
2015-05-18,0.0051
2015-05-19,0.0101
2015-05-20,0.0152
2015-05-21,0.0101
2015-05-22,0.0101
2015-05-25,0.0101
2015-05-26,0.0101
2015-05-27,0.0051
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,0.0051
2015-06-03,0.0102
2015-06-04,0.0102
2015-06-05,0.0153
2015-06-08,0.0102
2015-06-09,0.0102
2015-06-10,0.0153
2015-06-11,0.0102
2015-06-12,0.0051
2015-06-15,0.0051
2015-06-16,0.0051
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0051
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,0.0051
2015-07-01,0.0153
2015-07-02,0.0
2015-07-03,0.0
2015-07-06,0.0102
2015-07-07,0.0102
2015-07-08,0.0102
2015-07-09,0.0102
2015-07-10,0.0051
2015-07-13,-0.0102
2015-07-14,0.0051
2015-07-15,0.0101
2015-07-16,0.0152
2015-07-17,0.0152
2015-07-20,0.0203
2015-07-21,0.0254
2015-07-22,0.0305
2015-07-23,0.0305
2015-07-24,0.0305
2015-07-27,0.0305
2015-07-28,0.0458
2015-07-29,0.0458
2015-07-30,0.0661
2015-07-31,0.061
2015-08-03,0.0661
2015-08-04,0.0763
2015-08-05,0.0712
2015-08-06,0.0356
2015-08-07,0.061
2015-08-10,0.0661
2015-08-11,0.1014
2015-08-12,0.0963
2015-08-13,0.0862
2015-08-14,0.0811
2015-08-17,0.0608
2015-08-18,0.0661
2015-08-19,0.0407
2015-08-20,0.0153
2015-08-21,0.0203
2015-08-24,0.0153
2015-08-25,0.0508
2015-08-26,0.0508
2015-08-27,0.0508
2015-08-28,0.0508
2015-08-31,0.0
2015-09-01,0.0356
2015-09-02,0.0102
2015-09-03,0.0153
2015-09-04,0.0254
2015-09-07,0.0254
2015-09-08,0.0254
2015-09-09,0.0253
2015-09-10,0.0152
2015-09-11,0.0253
2015-09-14,0.0203
2015-09-15,0.0559
2015-09-16,0.0508
2015-09-17,-0.0051
2015-09-18,-0.0152
2015-09-21,-0.0152
2015-09-22,-0.0051
2015-09-23,0.0051
2015-09-24,0.0
2015-09-25,-0.0203
2015-09-28,-0.0051
2015-09-29,-0.0102
2015-09-30,-0.0203
2015-10-01,-0.0254
2015-10-02,-0.0051
2015-10-05,-0.0102
2015-10-06,-0.0051
2015-10-07,-0.0051
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,-0.0051
2015-10-15,-0.0051
2015-10-16,0.0
2015-10-19,-0.0051
2015-10-20,0.0102
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,0.0153
2015-10-27,0.0153
2015-10-28,0.0356
2015-10-29,0.061
2015-10-30,0.0712
2015-11-02,0.0508
2015-11-03,0.0507
2015-11-04,0.0355
2015-11-05,0.0355
2015-11-06,0.0761
2015-11-09,0.0761
2015-11-10,0.1271
2015-11-11,0.1271
2015-11-12,0.1271
2015-11-13,0.1169
2015-11-16,0.1017
2015-11-17,0.117
2015-11-18,0.1119
2015-11-19,0.0915
2015-11-20,0.0966
2015-11-23,0.1068
2015-11-24,0.1576
2015-11-25,0.1729
2015-11-26,0.1729
2015-11-27,0.1678
2015-11-30,0.1678
2015-12-01,0.1983
2015-12-02,0.2034
2015-12-03,0.2034
2015-12-04,0.2136
2015-12-07,0.2289
2015-12-08,0.2696
2015-12-09,0.2492
2015-12-10,0.2289
2015-12-11,0.2187
2015-12-14,0.2034
2015-12-15,0.2441
2015-12-16,0.2492
2015-12-17,0.2187
2015-12-18,0.1729
2015-12-21,0.1576
2015-12-22,0.1882
2015-12-23,0.1933
2015-12-24,0.1983
2015-12-25,0.1983
2015-12-28,0.1933
2015-12-29,0.1933
2015-12-30,0.1424
2015-12-31,0.1627
2016-01-01,0.1627
2016-01-04,0.1627
2016-01-05,0.1983
